Student Name,Event Name,Dept,College,City,District,feedback
Damyanti Sen,Industry Insights Panel,CSE,VIT University,Vellore,Vellore,4
Eiravati Baria,Techathon 2024,CSE,St. Joseph's College,Trichy,Trichy,3
Warda Shetty,Tech & Cultural Fusion Fest,EEE,Bharathidasan University,Trichy,Trichy,3
Samuel Gala,Web Development with React Workshop,EEE,Bharathidasan University,Trichy,Trichy,1
Janaki Gopal,Blockchain App Development Hackathon,ECE,St. Joseph's College,Trichy,Trichy,4
Maanas Pau,Cybersecurity for Beginners Workshop,EEE,Bharathidasan University,Trichy,Trichy,5
Laksh Brar,Visit to Tesla's Gigafactory,CSBS,St. Joseph's College,Trichy,Trichy,4
Nathan Mahajan,Blockchain App Development Hackathon,CSE,Bharathidasan University,Trichy,Trichy,3
Damini Choudhry,Innovation Week – Showcasing Student Projects,CSE,Bharathidasan University,Trichy,Trichy,5
Ira Srinivas,Langchain for LLM Applications Workshop,AI&DS,NIT Trichy,Trichy,Trichy,0
Daksh Sidhu,Industry Insights Panel,CSE,St. Joseph's College,Trichy,Trichy,4
Chaitanya Chaudry,Entrepreneurship in Tech Talk Series,EEE,BITS Pilani,Pilani,Pilani,4
Upasna Mital,Visit to Tesla's Gigafactory,EEE,Bharathidasan University,Trichy,Trichy,4
Bina Borra,Business Idea Pitch Competition,CSBS,NIT Trichy,Trichy,Trichy,1
Lopa Chaudhry,Langchain for LLM Applications Workshop,CSE,SSN College of Engineering,Chennai,Chennai,3
Advik Chad,Cybersecurity Capture the Flag (CTF) Hackathon,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Leena Sant,Langchain for LLM Applications Workshop,ECE,CIT College of Engineering,Coimbatore,Coimbatore,5
Baljiwan Kapoor,Web Development with React Workshop,CSE,CIT College of Engineering,Coimbatore,Coimbatore,5
Jagdish Balakrishnan,Entrepreneurship in Tech Talk Series,ECE,Bharathidasan University,Trichy,Trichy,3
Viraj Chander,Web Development with React Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,5
Upadhriti Vohra,Webinar on Quantum Computing,CSE,SRM Institute of Science and Technology,Chennai,Chennai,1
Amaira Buch,Cybersecurity Trends & Innovations Seminar,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Ayushman Behl,Startup Networking Night,CSBS,NIT Trichy,Trichy,Trichy,2
Zayan Krishnan,ACM ICPC Regional Coding Contest,AI&DS,NIT Trichy,Trichy,Trichy,3
Falan Kala,Deep Learning Online Workshop,CSBS,NIT Trichy,Trichy,Trichy,5
Prisha Chad,Visit to Tesla's Gigafactory,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,1
Urvashi Chacko,Web Development with React Workshop,ECE,PSG College of Technology,Coimbatore,Coimbatore,5
Harinakshi Kota,Tech & Cultural Fusion Fest,AI&DS,St. Joseph's College,Trichy,Trichy,1
Upasna Comar,Blockchain App Development Hackathon,ECE,Bharathidasan University,Trichy,Trichy,5
Falan Borde,Tech & Cultural Fusion Fest,ECE,SSN College of Engineering,Chennai,Chennai,2
Tanveer Pai,RoboWars - Autonomous Robot Battle,CSE,NIT Trichy,Trichy,Trichy,1
Krishna Chaudhuri,Machine Learning with Python Workshop,ECE,St. Joseph's College,Trichy,Trichy,2
Aarini Krishna,Alumni Networking Evening,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,0
Xalak Hayer,Startup Expo and Job Fair,EEE,Bharathidasan University,Trichy,Trichy,4
Baljiwan Tella,Webinar on Quantum Computing,AI&DS,Bharathidasan University,Trichy,Trichy,5
Bhanumati Nazareth,GitHub Open Source Contribution Day,ECE,St. Joseph's College,Trichy,Trichy,1
Anirudh Hegde,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,1
Urvi Wagle,Business Idea Pitch Competition,ECE,St. Joseph's College,Trichy,Trichy,3
Warjas Subramaniam,TechX – The Ultimate Tech Festival,CSE,St. Joseph's College,Trichy,Trichy,3
Jagdish Karnik,Startup Expo and Job Fair,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Advay Sandal,International Conference on AI and ML,CSBS,Bharathidasan University,Trichy,Trichy,2
Siya Natarajan,Startup Networking Night,CSBS,Thiagarajar College of Engineering,Madurai,Madurai,2
Advaith Madan,Deep Learning Online Workshop,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,3
Lohit Brahmbhatt,Web Development with React Workshop,CSBS,NIT Trichy,Trichy,Trichy,2
Victor Narang,Blockchain and Cryptocurrencies Summit,CSBS,St. Joseph's College,Trichy,Trichy,5
Aradhana Bera,International Conference on AI and ML,AI&DS,Anna University,Chennai,Chennai,0
Warda Dugar,Virtual Career Fair,EEE,BITS Pilani,Pilani,Pilani,4
Ojasvi Chakrabarti,TechX – The Ultimate Tech Festival,EEE,Bharathidasan University,Trichy,Trichy,3
Omaja Mani,Cloud Computing with AWS Workshop,ECE,NIT Trichy,Trichy,Trichy,0
Shravya Bhattacharyya,Industry Insights Panel,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Udarsh Gokhale,Cloud Computing with AWS Workshop,CSBS,NIT Trichy,Trichy,Trichy,5
Vedika Wali,Cloud Computing with AWS Workshop,CSBS,NIT Trichy,Trichy,Trichy,3
Faris Agarwal,Cloud Computing with AWS Workshop,ECE,Bharathidasan University,Trichy,Trichy,2
Anjali Manda,Alumni Networking Evening,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Siddharth Bora,Kaggle Data Science Challenge,CSBS,BITS Pilani,Pilani,Pilani,4
Jeevika Shah,Tech & Cultural Fusion Fest,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Zaitra Prabhu,Techathon 2024,CSE,St. Joseph's College,Trichy,Trichy,4
Lila Merchant,Cybersecurity for Beginners Workshop,CSE,Bharathidasan University,Trichy,Trichy,2
Charita Manne,Webinar on Quantum Computing,CSBS,SSN College of Engineering,Chennai,Chennai,4
Tanmayi Nori,Webinar on Quantum Computing,AI&DS,Bharathidasan University,Trichy,Trichy,5
Irya Batra,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,4
Pahal Chadha,Kaggle Data Science Challenge,AI&DS,NIT Trichy,Trichy,Trichy,3
Daksha Banik,Startup Expo and Job Fair,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Hema Peri,Langchain for LLM Applications Workshop,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Amruta Narang,Cybersecurity Trends & Innovations Seminar,ECE,BITS Pilani,Pilani,Pilani,4
Sathvik Sangha,Business Idea Pitch Competition,EEE,NIT Trichy,Trichy,Trichy,4
Ayaan Subramanian,Techathon 2024,CSE,BITS Pilani,Pilani,Pilani,2
Nitesh Sani,Sustainability Tech Expo,CSE,Bharathidasan University,Trichy,Trichy,2
Tripti Kapoor,Startup Expo and Job Fair,CSBS,Bharathidasan University,Trichy,Trichy,1
Ekansh Kaur,Mobile App Development (Android/iOS) Workshop,EEE,Anna University,Chennai,Chennai,4
Vrishti Nagi,Virtual Career Fair,AI&DS,St. Joseph's College,Trichy,Trichy,2
Samar Badal,Deep Learning Online Workshop,AI&DS,NIT Trichy,Trichy,Trichy,2
Chakrika Mammen,Langchain for LLM Applications Workshop,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Kalpit Jayaraman,RoboWars - Autonomous Robot Battle,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Anamika Hayre,Webinar on Quantum Computing,ECE,Bharathidasan University,Trichy,Trichy,2
Nicholas Chada,Industry Insights Panel,CSE,Bharathidasan University,Trichy,Trichy,4
Qabil Sami,GitHub Open Source Contribution Day,ECE,Bharathidasan University,Trichy,Trichy,4
Patrick Bhalla,Visit to Tesla's Gigafactory,EEE,St. Joseph's College,Trichy,Trichy,3
Daksha Handa,Alumni Networking Evening,EEE,PSG College of Technology,Coimbatore,Coimbatore,0
Baghyawati Naidu,Visit to Tesla's Gigafactory,EEE,St. Joseph's College,Trichy,Trichy,2
Zarna Puri,Cybersecurity Capture the Flag (CTF) Hackathon,CSBS,Bharathidasan University,Trichy,Trichy,3
Dipta D’Alia,Startup Expo and Job Fair,CSE,NIT Trichy,Trichy,Trichy,3
Januja Pathak,Sustainability Tech Expo,AI&DS,Bharathidasan University,Trichy,Trichy,3
Hardik Sodhi,Blockchain App Development Hackathon,EEE,BITS Pilani,Pilani,Pilani,2
Inaya Basak,Startup Networking Night,ECE,PSG College of Technology,Coimbatore,Coimbatore,5
Krish Sani,Techathon 2024,CSE,PSG College of Technology,Coimbatore,Coimbatore,0
Azaan Kara,Entrepreneurship in Tech Talk Series,CSBS,Bharathidasan University,Trichy,Trichy,5
Qarin Sachar,ACM ICPC Regional Coding Contest,ECE,Bharathidasan University,Trichy,Trichy,5
Krish Issac,Big Data Analytics with Apache Spark,CSBS,St. Joseph's College,Trichy,Trichy,2
Indira Bobal,Deep Learning Online Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5
Onveer Gola,Cloud Computing with AWS Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,1
Chavvi Rana,GitHub Open Source Contribution Day,EEE,St. Joseph's College,Trichy,Trichy,3
Triveni Chandra,TechX – The Ultimate Tech Festival,AI&DS,St. Joseph's College,Trichy,Trichy,0
Siya Sanghvi,Deep Learning Online Workshop,EEE,Bharathidasan University,Trichy,Trichy,5
Jyoti Sanghvi,GitHub Open Source Contribution Day,CSE,St. Joseph's College,Trichy,Trichy,5
Qushi Choudhary,AI/ML Challenge,CSBS,St. Joseph's College,Trichy,Trichy,3
Tanveer Khanna,Techathon 2024,AI&DS,VIT University,Vellore,Vellore,4
Triya Dani,IoT with Raspberry Pi and Arduino Workshop,CSBS,St. Joseph's College,Trichy,Trichy,3
Ekbal Kamdar,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,NIT Trichy,Trichy,Trichy,1
Gagan Chadha,International Conference on AI and ML,AI&DS,NIT Trichy,Trichy,Trichy,3
Nisha Sarma,Blockchain and Cryptocurrencies Summit,CSE,Bharathidasan University,Trichy,Trichy,0
Aarna Vyas,Startup Expo and Job Fair,ECE,NIT Trichy,Trichy,Trichy,5
Arunima Varughese,TechX – The Ultimate Tech Festival,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,2
Xavier Krish,Kaggle Data Science Challenge,CSBS,St. Joseph's College,Trichy,Trichy,3
Oviya Krish,Business Idea Pitch Competition,ECE,SSN College of Engineering,Chennai,Chennai,1
Sai Wagle,International Conference on AI and ML,AI&DS,St. Joseph's College,Trichy,Trichy,4
Oliver Kala,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,Anna University,Chennai,Chennai,0
Rushil Tandon,Cybersecurity for Beginners Workshop,CSBS,St. Joseph's College,Trichy,Trichy,4
Aadhya Dhillon,TechX – The Ultimate Tech Festival,CSBS,Bharathidasan University,Trichy,Trichy,5
Varenya Roy,AI/ML Challenge,CSE,NIT Trichy,Trichy,Trichy,1
Keya Nayak,Cloud Computing with AWS Workshop,AI&DS,NIT Trichy,Trichy,Trichy,3
Sanaya Parikh,TechX – The Ultimate Tech Festival,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Anvi Oommen,Web Development with React Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Noah Konda,Langchain for LLM Applications Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Advay Sinha,Entrepreneurship in Tech Talk Series,ECE,Anna University,Chennai,Chennai,5
Vedant Chaudry,AI/ML Challenge,EEE,VIT University,Vellore,Vellore,5
Yasti Gokhale,Sustainability Tech Expo,AI&DS,St. Joseph's College,Trichy,Trichy,3
Darsh Bhavsar,Big Data Analytics with Apache Spark,CSE,Bharathidasan University,Trichy,Trichy,3
Dev Saxena,Startup Networking Night,CSE,Anna University,Chennai,Chennai,3
Yamini Kumer,Kaggle Data Science Challenge,AI&DS,Bharathidasan University,Trichy,Trichy,5
Banjeet Dube,Entrepreneurship in Tech Talk Series,CSE,St. Joseph's College,Trichy,Trichy,5
Samarth Sehgal,Cybersecurity Trends & Innovations Seminar,CSE,Bharathidasan University,Trichy,Trichy,5
Parth Baral,TechX – The Ultimate Tech Festival,ECE,Thiagarajar College of Engineering,Madurai,Madurai,4
Nakul Halder,Industry Insights Panel,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Qasim Kala,Alumni Networking Evening,CSE,VIT University,Vellore,Vellore,3
Zarna Mitter,Business Idea Pitch Competition,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3
Omkaar Dara,Deep Learning Online Workshop,ECE,St. Joseph's College,Trichy,Trichy,2
Abdul Gulati,Mobile App Development (Android/iOS) Workshop,CSE,NIT Trichy,Trichy,Trichy,2
Ronith Bose,Cloud Computing with AWS Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,3
Chatura Kulkarni,Tech & Cultural Fusion Fest,AI&DS,NIT Trichy,Trichy,Trichy,4
Lopa Garde,ACM ICPC Regional Coding Contest,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,4
Qabil Soman,Techathon 2024,CSE,NIT Trichy,Trichy,Trichy,3
Zashil Kota,Industry Insights Panel,AI&DS,VIT University,Vellore,Vellore,1
Hritik Patla,Blockchain App Development Hackathon,EEE,BITS Pilani,Pilani,Pilani,3
Forum Pall,TechX – The Ultimate Tech Festival,AI&DS,Bharathidasan University,Trichy,Trichy,2
Dayita Comar,Blockchain and Smart Contracts Workshop,CSBS,St. Joseph's College,Trichy,Trichy,5
Anjali Saxena,Entrepreneurship in Tech Talk Series,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Rishi Vohra,Innovation Week – Showcasing Student Projects,ECE,PSG College of Technology,Coimbatore,Coimbatore,2
Mohammed Shukla,International Conference on AI and ML,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,4
Jagrati Batta,Startup Networking Night,AI&DS,St. Joseph's College,Trichy,Trichy,5
Avi Bora,Blockchain and Cryptocurrencies Summit,CSBS,BITS Pilani,Pilani,Pilani,0
Gavin Bajwa,RoboWars - Autonomous Robot Battle,CSE,PSG College of Technology,Coimbatore,Coimbatore,4
Jairaj Bal,Cybersecurity Trends & Innovations Seminar,ECE,St. Joseph's College,Trichy,Trichy,2
Inaya Barman,Virtual Career Fair,ECE,NIT Trichy,Trichy,Trichy,4
Balendra Rao,Sustainability Tech Expo,EEE,St. Joseph's College,Trichy,Trichy,3
Bishakha Prashad,Webinar on Quantum Computing,AI&DS,St. Joseph's College,Trichy,Trichy,2
Andrew Divan,Cybersecurity for Beginners Workshop,CSE,Bharathidasan University,Trichy,Trichy,4
Manthan Balasubramanian,ACM ICPC Regional Coding Contest,CSBS,Bharathidasan University,Trichy,Trichy,5
Yuvraj Kota,Alumni Networking Evening,CSE,VIT University,Vellore,Vellore,3
Charita Varkey,GitHub Open Source Contribution Day,CSBS,CIT College of Engineering,Coimbatore,Coimbatore,5
Aarnav Bora,RoboWars - Autonomous Robot Battle,AI&DS,NIT Trichy,Trichy,Trichy,5
Baljiwan Prabhakar,Webinar on Quantum Computing,CSBS,VIT University,Vellore,Vellore,2
Gaurav Setty,Startup Expo and Job Fair,AI&DS,Bharathidasan University,Trichy,Trichy,3
Priya Pall,Alumni Networking Evening,ECE,NIT Trichy,Trichy,Trichy,3
Akshay Lal,Virtual Career Fair,EEE,PSG College of Technology,Coimbatore,Coimbatore,3
Maanas Saraf,Startup Networking Night,AI&DS,St. Joseph's College,Trichy,Trichy,4
Rushil Babu,RoboWars - Autonomous Robot Battle,AI&DS,CIT College of Engineering,Coimbatore,Coimbatore,2
Ubika Prabhakar,Cybersecurity Capture the Flag (CTF) Hackathon,AI&DS,NIT Trichy,Trichy,Trichy,0
Triya Purohit,RoboWars - Autonomous Robot Battle,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,0
Jalsa Gour,Industry Insights Panel,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Yagnesh Raja,Web Development with React Workshop,ECE,Bharathidasan University,Trichy,Trichy,2
Bishakha Sarraf,Tech for Good Challenge,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,3
Chandani Kade,Blockchain App Development Hackathon,EEE,St. Joseph's College,Trichy,Trichy,5
Arya Dutt,Cybersecurity Trends & Innovations Seminar,CSBS,NIT Trichy,Trichy,Trichy,3
Abha Randhawa,Sustainability Tech Expo,CSBS,St. Joseph's College,Trichy,Trichy,3
Osha Andra,TechX – The Ultimate Tech Festival,CSBS,VIT University,Vellore,Vellore,0
Karan Pall,Techathon 2024,CSBS,Anna University,Chennai,Chennai,0
Aryan Chhabra,Business Idea Pitch Competition,CSBS,NIT Trichy,Trichy,Trichy,0
Nathaniel Vora,GitHub Open Source Contribution Day,EEE,Bharathidasan University,Trichy,Trichy,5
Bina Tiwari,Sustainability Tech Expo,CSE,Bharathidasan University,Trichy,Trichy,2
Jairaj Ranganathan,Visit to Tesla's Gigafactory,EEE,BITS Pilani,Pilani,Pilani,4
Anjali Ranganathan,Cloud Computing with AWS Workshop,CSBS,St. Joseph's College,Trichy,Trichy,4
Lucky Nagar,Techathon 2024,CSE,NIT Trichy,Trichy,Trichy,1
Aachal Dutta,Virtual Career Fair,EEE,St. Joseph's College,Trichy,Trichy,2
Netra Bora,Startup Networking Night,CSBS,NIT Trichy,Trichy,Trichy,2
Charles Karan,Business Idea Pitch Competition,ECE,Bharathidasan University,Trichy,Trichy,5
Triveni Ramanathan,Blockchain and Cryptocurrencies Summit,EEE,Thiagarajar College of Engineering,Madurai,Madurai,3
Harsh Nadkarni,Blockchain and Smart Contracts Workshop,ECE,Bharathidasan University,Trichy,Trichy,1
Kashish Dugar,Alumni Networking Evening,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Mitesh Saha,Big Data Analytics with Apache Spark,AI&DS,St. Joseph's College,Trichy,Trichy,3
Azad Krishnan,Machine Learning with Python Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Divya Lall,Mobile App Development (Android/iOS) Workshop,CSE,NIT Trichy,Trichy,Trichy,3
Zayyan Shukla,Blockchain and Cryptocurrencies Summit,CSE,NIT Trichy,Trichy,Trichy,3
Bhavya Salvi,Innovation Week – Showcasing Student Projects,CSBS,St. Joseph's College,Trichy,Trichy,1
Kiaan Pandya,Cybersecurity Trends & Innovations Seminar,AI&DS,Anna University,Chennai,Chennai,3
Yadavi Doshi,Innovation Week – Showcasing Student Projects,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Faris Kapadia,Tech for Good Challenge,ECE,Thiagarajar College of Engineering,Madurai,Madurai,1
Zaid Swaminathan,Big Data Analytics with Apache Spark,AI&DS,St. Joseph's College,Trichy,Trichy,4
Anita Ben,GitHub Open Source Contribution Day,CSBS,SSN College of Engineering,Chennai,Chennai,2
Osha Bhandari,GitHub Open Source Contribution Day,CSE,Bharathidasan University,Trichy,Trichy,5
Zaid Jani,Cybersecurity for Beginners Workshop,EEE,PSG College of Technology,Coimbatore,Coimbatore,4
Timothy Palan,Industry Insights Panel,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Vidhi Bains,Virtual Career Fair,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Harshil Barad,Webinar on Quantum Computing,AI&DS,Bharathidasan University,Trichy,Trichy,3
Darika Dave,Startup Networking Night,CSBS,NIT Trichy,Trichy,Trichy,1
Yamini Sarna,Startup Networking Night,ECE,CIT College of Engineering,Coimbatore,Coimbatore,3
Aashi Koshy,Startup Networking Night,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Sathvik Bhatt,Blockchain and Smart Contracts Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Upasna Johal,Blockchain App Development Hackathon,EEE,Thiagarajar College of Engineering,Madurai,Madurai,4
Nitara Chand,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Yochana Behl,Blockchain and Smart Contracts Workshop,EEE,St. Joseph's College,Trichy,Trichy,4
Amruta Nigam,Innovation Week – Showcasing Student Projects,AI&DS,Anna University,Chennai,Chennai,4
Hema Gala,Sustainability Tech Expo,CSBS,St. Joseph's College,Trichy,Trichy,4
Chaaya Dhar,Tech & Cultural Fusion Fest,ECE,VIT University,Vellore,Vellore,5
Chavvi Mall,Mobile App Development (Android/iOS) Workshop,ECE,St. Joseph's College,Trichy,Trichy,2
Yahvi Butala,RoboWars - Autonomous Robot Battle,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Andrew Kamdar,TechX – The Ultimate Tech Festival,EEE,Bharathidasan University,Trichy,Trichy,0
Yashoda Kala,Virtual Career Fair,AI&DS,St. Joseph's College,Trichy,Trichy,3
Keya Bahl,Startup Expo and Job Fair,CSE,NIT Trichy,Trichy,Trichy,3
Ria Wable,Innovation Week – Showcasing Student Projects,EEE,VIT University,Vellore,Vellore,2
Balvan Dar,Entrepreneurship in Tech Talk Series,ECE,SRM Institute of Science and Technology,Chennai,Chennai,3
