Student Name,Event Name,Dept,College,City,District,feedback
Preston Young,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Connie Nelson,Advanced Robotics Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Ricky Graham,Autonomous Vehicle Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
David Jordan,Space Tech Expo,CSE,Sathyabama University,Chennai,Chennai,4
Marcia Clark,Blockchain for Supply Chains Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Gabriel Smith,Wind Energy Innovations Symposium,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Ashley Gordon,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Eric Mcgee,AI & Data Engineering Workshop,AI&DS,Sathyabama University,Chennai,Chennai,4
Elizabeth Pittman,Smart Cities Forum,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
John Mathis,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Jodi Davis,Bridge Engineering Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,2
Alexandra Torres,Smart Cities Forum,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Ronald Reeves,3D Printing Revolution Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Michelle Moore,Advanced Robotics Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Julia Hodge,Autonomous Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Jamie Ross,Blockchain for Supply Chains Summit,CSBS,SSN College of Engineering,Chennai,Chennai,4
Melissa Williams,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Steven Dixon,Space Tech Expo,CSE,SSN College of Engineering,Chennai,Chennai,2
Jordan Jones,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Sarah Hill DDS,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Lisa Thompson,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Christopher Ortiz,Robotic Process Automation Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Jacob Roberts,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,5
Drew Carroll,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Thomas Rollins,Space Tech Expo,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Phillip Torres,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,2
Jose Smith,Robotic Process Automation Summit,CSE,SSN College of Engineering,Chennai,Chennai,2
Sharon Deleon,AI & Data Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Fernando White,AI for Healthcare Symposium,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4
Haley Graham,Autonomous Vehicle Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Donald Kennedy,Wind Energy Innovations Symposium,ECE,SRM Institute of Science and Technology,Chennai,Chennai,2
James Mckee,Data Science & AI for Healthcare,AI&DS,Government College of Technology,Trichy,Trichy,5
John Garcia,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,4
Mrs. Amanda Fields DVM,Space Tech Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Bonnie Johnston,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Michael Davis,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Scott Gonzalez,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Shannon Le,3D Printing Revolution Expo,MECH,Government College of Technology,Trichy,Trichy,3
Emma Rodriguez,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Joseph Schneider,Space Tech Expo,CSE,Government College of Technology,Trichy,Trichy,3
Heather Gaines,Sustainable Building Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Michelle Stanley,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Kimberly Franco,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Jeremy Martinez,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Bradley Phillips,Space Tech Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Wesley Morris,Hydropower Engineering Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Nicholas Watts,Bridge Engineering Workshop,CIVIL,Sathyabama University,Chennai,Chennai,3
Raymond Caldwell,Blockchain for Supply Chains Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
Larry Hawkins,Bridge Engineering Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Elizabeth Lewis,Robotic Process Automation Summit,CSE,SSN College of Engineering,Chennai,Chennai,2
Michael Webb,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Christina King,Hydropower Engineering Conference,AI&DS,Sathyabama University,Chennai,Chennai,4
Barbara Simmons,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Edward Evans,Space Tech Expo,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Edward Gonzalez,AI & Data Engineering Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Amanda Joseph,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Mark Gutierrez MD,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Audrey Hood,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jordan Ewing,Machine Learning for Finance Forum,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Amanda Boyd,Advanced Robotics Workshop,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
William Floyd,Bridge Engineering Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,2
Mr. Steven Barker,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Tina Lang,AI for Healthcare Symposium,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Cynthia Villa,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Rachel Dean,Autonomous Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5
Karen Anderson,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Jennifer Rodriguez,AI for Healthcare Symposium,AI&DS,Government College of Technology,Trichy,Trichy,4
Nicole Preston,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Robert Jackson,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Bethany Williams,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,3
Shelly Meyer,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
James Ortiz,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Angela Wall,Robotic Process Automation Summit,CSE,Government College of Technology,Trichy,Trichy,2
Jeffrey Henry,Space Tech Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Audrey Johnson,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Kerry Raymond,Data Science & AI for Healthcare,AI&DS,Sathyabama University,Chennai,Chennai,4
Jacob Allen,Autonomous Vehicle Expo,ECE,Government College of Technology,Trichy,Trichy,5
Audrey Oconnor,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Jason Lambert,Cyber Intelligence Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Tom Baker,Bridge Engineering Workshop,CIVIL,SSN College of Engineering,Chennai,Chennai,2
Thomas Wood,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Anthony West,AI & Data Engineering Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Crystal Rodgers,Autonomous Vehicle Expo,ECE,SSN College of Engineering,Chennai,Chennai,5
Vincent Jones,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Kathryn Wright,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Peter Solomon,AI & Data Engineering Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Raymond Meyer,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Denise Byrd,Space Tech Expo,CSE,Sathyabama University,Chennai,Chennai,2
Lisa Williams,Robotic Process Automation Summit,CSE,Government College of Technology,Trichy,Trichy,2
Vanessa Roman,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Debra Richards,Smart Cities Forum,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Caitlin Craig,Robotic Process Automation Summit,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Carol Rogers,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Timothy Blake,Cyber Intelligence Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Nancy Williams,AI & Data Engineering Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,5
Jeffrey Mendoza,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,3
Robert Scott,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Tyler Gonzalez,Cyber Intelligence Summit,CSBS,Sathyabama University,Chennai,Chennai,4
Jennifer Berry,Hydropower Engineering Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Matthew Thompson,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Tiffany Lara,Advanced Robotics Workshop,CSE,Sathyabama University,Chennai,Chennai,5
Tanner Lopez,Hydropower Engineering Conference,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Donna Burton,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Sean Alvarado,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Brittney Morrow,Wind Energy Innovations Symposium,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Elizabeth Vega,3D Printing Revolution Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Teresa Griffin,AI for Healthcare Symposium,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Deborah Garcia,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Brady Garcia,Space Tech Expo,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Laurie Moore,Robotic Process Automation Summit,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Claire Owens,Wind Energy Innovations Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Jonathan Welch,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Kenneth Collins,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Natalie Hodges,AI & Data Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Jamie Young,Data Science & AI for Healthcare,AI&DS,SSN College of Engineering,Chennai,Chennai,4
Michael Fitzgerald,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
John Gomez,Autonomous Vehicle Expo,ECE,Sathyabama University,Chennai,Chennai,4
Kayla Cisneros,Cyber Intelligence Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Frederick Osborn,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Kayla Burns,Sustainable Building Workshop,CIVIL,Sathyabama University,Chennai,Chennai,5
Desiree Davis,3D Printing Revolution Expo,MECH,Sathyabama University,Chennai,Chennai,4
Robert Craig,AI for Healthcare Symposium,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Ryan Saunders,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Victoria Nichols,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Robert Avila,AI for Healthcare Symposium,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Kevin Mcclure,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,4
Larry Williams,Cyber Intelligence Summit,CSBS,Sathyabama University,Chennai,Chennai,5
Frank Brown,Space Tech Expo,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Marcus Jackson,Advanced Robotics Workshop,CSE,SSN College of Engineering,Chennai,Chennai,4
Valerie Davis,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Mike Schultz,Sustainable Building Workshop,CIVIL,Sathyabama University,Chennai,Chennai,4
John Howard,Wind Energy Innovations Symposium,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Ronald Hutchinson,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Erika Clark,Smart Cities Forum,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Sabrina Ellis,Bridge Engineering Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Gina Cowan,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Andrew Lewis,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Darius Mora,Autonomous Vehicle Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Caroline Palmer,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Jeffrey Fowler,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,5
Elizabeth Young,Space Tech Expo,CSE,Sathyabama University,Chennai,Chennai,2
Angela Schultz,Space Tech Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Tina Franco,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,3
Luis Maxwell,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Terry Nguyen,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Joseph Hall,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
George Hernandez,Space Tech Expo,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Hector Herman,Smart Cities Forum,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Gabrielle Holmes,Autonomous Vehicle Expo,ECE,Government College of Technology,Trichy,Trichy,4
Lauren Calderon,Space Tech Expo,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Mr. Jordan Barajas DDS,Smart Cities Forum,CIVIL,Government College of Technology,Trichy,Trichy,2
Alison Graham,Robotic Process Automation Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Matthew Stokes,Smart Cities Forum,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Michael Walsh,Machine Learning for Finance Forum,AIML,SRM Institute of Science and Technology,Chennai,Chennai,3
Charles Barrera,Blockchain for Supply Chains Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Wyatt Underwood,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Paul Davis,Machine Learning for Finance Forum,AIML,SRM Institute of Science and Technology,Chennai,Chennai,3
April Randolph,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Mia Alvarez,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Mary Roberson,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Lori Alexander MD,Wind Energy Innovations Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
